distance_km
2.454566834296137046e+01
2.377232532834740653e+01
2.289703176441201649e+01
2.202840400805288823e+01
2.116726269992225795e+01
2.031455992477678407e+01
1.947140435217018961e+01
1.863909165815516289e+01
1.781914128756263693e+01
1.701334072712595358e+01
1.622379848695667093e+01
1.545300683541131548e+01
1.470391483604985972e+01
1.398001112911057575e+01
1.328541378035187037e+01
1.262496083171314964e+01
1.200428928703347253e+01
1.142988167996867332e+01
1.090904843878019115e+01
1.044980330863341855e+01
1.006058394419639335e+01
9.242421941106265137e+00
8.427003187956445984e+00
7.644202110217481305e+00
6.905120773308321525e+00
6.225350089815172794e+00
5.297458514011593955e+00
4.350355865492946172e+00
3.408075799269469019e+00
2.476130090001312123e+00
1.572995512147158603e+00
8.026609752701613365e-01
8.006681637596397838e-01
1.569945694270791225e+00
2.472902052011827223e+00
3.404792904769160966e+00
4.347049569751836096e+00
5.294140180222130176e+00
6.243865433597445502e+00
7.195182127067015543e+00
6.599606696197578337e+00
5.662681457725221357e+00
4.733276667971891172e+00
3.816889931258207636e+00
2.925779129087259012e+00
2.092489505236425629e+00
1.422545328901757555e+00
1.222927704138199179e+00
1.671604977719457930e+00
2.433057398532397553e+00
3.297281830317133178e+00
2.755823651960182730e+01
2.699850375517917200e+01
2.646141113077653984e+01
2.594836453814198407e+01
2.546081763461041803e+01
2.500026232600972165e+01
2.456821661250693012e+01
2.416620963539517675e+01
2.379576387303985996e+01
2.345837458255802588e+01
2.315548676785180859e+01
2.245071879235121415e+01
2.156418243567370396e+01
2.068378438644525019e+01
1.981034304830158632e+01
1.894482065559344264e+01
1.808835400463848231e+01
1.724229261344257935e+01
1.640824614882853538e+01
1.558814331557310240e+01
1.478430470774245720e+01
1.399953223336469854e+01
1.323721735429556112e+01
1.250146900784429960e+01
1.179725879269784627e+01
1.113057439414602889e+01
1.050856038516899815e+01
9.939606639135524446e+00
9.433318753083570485e+00
9.000278277368330748e+00
8.651491159615686044e+00
8.397462316779325420e+00
8.140947548311789461e+00
7.187349342291082799e+00
6.234395258290960307e+00
5.282433911649625280e+00
4.332119802881478243e+00
3.384840636244047740e+00
2.444127757142207980e+00
1.522204022328230266e+00
6.979827516718359881e-01
6.956903098660626172e-01
1.519052448876348826e+00
2.440857620045716381e+00
3.381535410458421431e+00
4.328799805642528753e+00
5.279106361234245703e+00
6.231063340271036921e+00
7.184014675217952117e+00
6.488457274716119549e+00
5.532812650669456822e+00
4.577185047873092216e+00
3.621587944833390527e+00
2.666054142680695183e+00
1.710689723613999069e+00
7.561370060795624681e-01
2.090364172590764846e-01
1.158584691560445412e+00
2.113672150335561994e+00
3.069131901439673182e+00
2.664388271671223762e+01
2.606456187218488907e+01
2.550785033871323648e+01
2.497526008383050211e+01
2.446836626615778698e+01
2.398879787366181304e+01
2.353822515391058090e+01
2.311834353328402258e+01
2.273085384378286022e+01
2.237743885451142134e+01
2.205973634100783087e+01
2.177930921208317017e+01
2.115245294931521158e+01
2.025422880210666676e+01
1.936148136636678174e+01
1.847500459766007097e+01
1.759574627649669409e+01
1.672484490907739030e+01
1.586367692553381303e+01
1.501391728406567516e+01
1.417761747130955818e+01
1.335730588579436962e+01
1.255611653249416726e+01
1.177795240195320758e+01
1.102768886953171013e+01
1.031141791872100377e+01
9.636722259468250229e+00
9.012943530363999756e+00
8.451363502913709524e+00
7.965148954566388717e+00
7.568838057289672960e+00
7.277134057131258160e+00
7.102936683258427308e+00
7.054955553959604941e+00
6.430933422101530184e+00
5.513082447858525192e+00
4.610624332781963375e+00
3.734734353663355044e+00
2.909506824808163028e+00
2.192903228427303564e+00
1.725985087174147115e+00
1.725059368601778109e+00
2.190716887555551828e+00
2.906760479283229781e+00
3.731739248788687568e+00
4.607505233295106528e+00
5.509894411151417870e+00
6.427703604953452832e+00
7.355162545640176575e+00
6.579838559986240121e+00
5.639769412077328070e+00
4.705982020556578327e+00
3.783130816644016292e+00
2.881741667943405361e+00
2.030599810880276745e+00
1.329955052956280692e+00
1.113898380085668771e+00
1.593519083185181984e+00
2.379995974921789603e+00
3.258220819342273256e+00
2.574850472956244829e+01
2.514860811770086713e+01
2.457119255336211694e+01
2.401787949865277128e+01
2.349037221283411014e+01
2.299044707771203022e+01
2.251994107661370847e+01
2.208073491871295602e+01
2.167473142315331813e+01
2.130382898208717890e+01
2.096989021666450981e+01
2.067470632233119687e+01
2.041995805052109958e+01
1.988209128026794659e+01
1.897190427879268171e+01
1.806638544586571626e+01
1.716627353650995857e+01
1.627246583101219102e+01
1.538606104397023699e+01
1.450841610594104480e+01
1.364122189063284551e+01
1.278660489836060776e+01
1.194726447552652182e+01
1.112665833037520713e+01
1.032925245824714899e+01
9.560853557056697483e+00
8.829038386497094493e+00
8.143675500779432141e+00
7.517480713139855553e+00
6.966427756985665631e+00
6.509627404884188451e+00
6.168056100890533244e+00
5.961553241165080230e+00
5.904307911099708761e+00
6.000593358278397460e+00
5.960954356937549825e+00
5.137838106733044974e+00
4.369011825637281632e+00
3.688580842780354363e+00
3.154278575553930875e+00
2.849526002648443690e+00
2.848965419645420383e+00
3.152759093224606790e+00
3.686415094181159979e+00
4.366451991109392416e+00
5.135039446237207095e+00
5.958006176086355410e+00
6.815682313668849801e+00
7.696472795949302892e+00
6.865668325333719402e+00
5.970838372762177215e+00
5.098121169759740390e+00
4.261125127049964156e+00
3.485678493402780909e+00
2.822966722072551615e+00
2.369545742445626324e+00
2.255387395060695965e+00
2.526898681072690778e+00
3.083841913777610966e+00
3.802810053897084597e+00
2.487415182130770575e+01
2.425268065646832127e+01
2.365344589713306434e+01
2.307817974353241652e+01
2.252871837257532306e+01
2.200699471982330024e+01
2.151502673976856173e+01
2.105490034705629299e+01
2.062874634331193491e+01
2.023871085043376894e+01
1.988691912410520857e+01
1.957543311976546718e+01
1.930620381277983810e+01
1.908101998807640953e+01
1.864532824816726730e+01
1.772319650225895060e+01
1.680477702641205440e+01
1.589071349983628778e+01
1.498180323705196137e+01
1.407904432473800149e+01
1.318370047488459917e+01
1.229739141661048585e+01
1.142222051514844594e+01
1.056095714453901202e+01
9.717299967116407089e+00
8.896259330668627285e+00
8.104711601350686578e+00
7.352188713719311153e+00
6.651948311541644898e+00
6.022255602735501867e+00
5.487450913104971129e+00
5.077605862662898595e+00
4.824671375039502941e+00
4.753760119483012581e+00
4.872825205989846253e+00
5.168754638889861752e+00
5.613646974179012261e+00
5.184324165515162619e+00
4.625468246955744434e+00
4.211775323357975331e+00
3.988671668299811124e+00
3.988271231830335495e+00
4.210637552426628183e+00
4.623741473026654170e+00
5.182167234017427404e+00
5.844406272329272234e+00
6.579184409177203818e+00
7.364822173932640048e+00
8.181775781804313752e+00
7.323213505001972656e+00
6.491821884813741228e+00
5.699503576077916911e+00
4.964999995948376821e+00
4.317916540130576131e+00
3.803140267781959682e+00
3.479891222428902253e+00
3.403190315816043032e+00
3.588880064214030163e+00
4.000588742258702979e+00
4.577734682537927924e+00
2.402311980749802345e+01
2.337908193000253476e+01
2.275689844519218497e+01
2.215841037267610147e+01
2.158558876136594407e+01
2.104053000090891601e+01
2.052544596233135721e+01
2.004264777779940943e+01
1.959452211103990749e+01
1.918349896279945455e+01
1.881201044768970831e+01
1.848244060428235258e+01
1.819706716249240941e+01
1.795799724341283010e+01
1.776710009409223190e+01
1.744929879453168553e+01
1.651572094576187766e+01
1.558477882967703287e+01
1.465697468622355615e+01
1.373294454212887139e+01
1.281350489869007525e+01
1.189971987091762173e+01
1.099299965992315542e+01
1.009524806066287894e+01
9.209088376019535005e+00
8.338217286182496579e+00
7.487971009466833472e+00
6.666246000708868635e+00
5.885001721270368691e+00
5.162648392304442169e+00
4.527462341911379973e+00
4.020967020991834673e+00
3.696446944839657522e+00
3.603407826194565011e+00
3.759076964322338732e+00
4.135463093507198984e+00
4.679608324895980331e+00
5.340477210715512513e+00
5.642093013520615763e+00
5.308253827389647128e+00
5.133043369613734974e+00
5.132732234798047521e+00
5.307351182596617534e+00
5.640677563224732793e+00
6.106778248220248173e+00
6.677908966116165246e+00
7.329558384314390551e+00
8.042177217116652344e+00
8.411377733373912591e+00
7.922779747951030238e+00
7.161390964952176752e+00
6.451881232192897109e+00
5.813277183312147933e+00
5.271411680494361818e+00
4.858759094608146256e+00
4.610148384387871445e+00
4.552533983701532172e+00
4.692955633840672824e+00
5.014804966017528010e+00
5.486244112384048854e+00
2.319797545425345220e+01
2.253040942488919640e+01
2.188415581197952520e+01
2.126115814153182981e+01
2.066351999755858770e+01
2.009350430351957684e+01
1.955352692260576219e+01
1.904614287754524327e+01
1.857402340517093720e+01
1.813992216088133347e+01
1.774662926318255174e+01
1.739691260275549922e+01
1.709344698274940910e+01
1.683873318190678248e+01
1.663501080234855678e+01
1.648417051121139565e+01
1.630295891802598973e+01
1.535919304943059593e+01
1.441694525915105096e+01
1.347653397579979284e+01
1.253837243829254255e+01
1.160300637273572022e+01
1.067117090704496007e+01
9.743879021903895321e+00
8.822563490588457569e+00
7.909313057323148044e+00
7.007281778470728639e+00
6.121431306604518952e+00
5.259943253708799560e+00
4.437030913455586756e+00
3.678673966457636446e+00
3.033677557982303430e+00
2.588226316209444988e+00
2.453526028792133662e+00
2.676905500410502459e+00
3.183867885561522559e+00
3.864371220272998286e+00
4.642722659028898136e+00
5.477366244192868550e+00
6.346130061208381079e+00
6.279784718465772464e+00
6.279530419449911527e+00
6.423037741786707500e+00
6.701076834005124994e+00
7.097855520190051060e+00
7.594786406837501502e+00
7.671401780168215723e+00
7.409331958254013806e+00
7.264339772812742346e+00
7.243459262084125605e+00
7.347748587723788916e+00
7.308770807963540506e+00
6.751746981272402692e+00
6.291270788363982902e+00
5.949801109529710530e+00
5.748584403481006966e+00
5.702486856019234551e+00
5.815198564284170146e+00
6.077890804932761348e+00
6.472327496108992939e+00
2.240157959836042778e+01
2.170958659013833625e+01
2.103818074556846440e+01
2.038939592289805702e+01
1.976545979872177838e+01
1.916879897196357874e+01
1.860203819731572139e+01
1.806799143029675037e+01
1.756964205054017469e+01
1.711010951247153145e+01
1.669259990568479424e+01
1.632033866308111669e+01
1.599648508166703209e+01
1.572403047301912871e+01
1.550568451088746791e+01
1.534375731346276339e+01
1.524004735434047753e+01
1.519574666693996612e+01
1.426599590607037271e+01
1.331499514491201452e+01
1.236465062382304225e+01
1.141512624948247279e+01
1.046664523663388380e+01
9.519519461103566726e+00
8.574198046190419475e+00
7.631351561810951090e+00
6.692026180005661296e+00
5.757945413137456114e+00
4.832151659257246656e+00
3.920520023908304452e+00
3.035835668466803750e+00
2.210690508019936829e+00
1.543709888818437515e+00
1.305358690101749541e+00
1.688169360998384994e+00
2.412654899046135171e+00
3.258362305149753446e+00
4.151864584139945968e+00
5.067945094481776103e+00
5.996264566474509117e+00
6.427822547839769030e+00
6.680362092920976380e+00
7.054222927482207695e+00
7.531359302546731804e+00
7.542922435893329336e+00
7.021019902569472393e+00
6.596838203499929776e+00
6.290178083750540772e+00
6.118735049955017047e+00
6.093932158206716743e+00
6.217524582831410740e+00
6.481028234351851935e+00
6.868358919494641945e+00
7.349920021969259309e+00
7.059862307934772652e+00
6.891146963572415629e+00
6.852742249392658636e+00
6.946809728060994615e+00
7.168135995722056286e+00
7.505471410402740240e+00
2.163710690600738928e+01
2.091989185140537444e+01
2.022233288434874865e+01
1.954653452631210797e+01
1.889483181377774912e+01
1.826980348047331759e+01
1.767427967122138455e+01
1.711134119188632496e+01
1.658430661031194830e+01
1.609670298643553821e+01
1.565221585920788172e+01
1.525461466573496949e+01
1.490765135640224770e+01
1.461493285750463578e+01
1.437977221739790501e+01
1.420502829180261450e+01
1.409294865121114348e+01
1.404503356275390935e+01
1.406193895076130218e+01
1.325179795052808807e+01
1.229663826955867201e+01
1.134148950640725495e+01
1.038635467667240242e+01
9.431238017185751943e+00
8.476145673997807606e+00
7.521086914484405028e+00
6.566076397027029721e+00
5.611138757823155743e+00
4.656318839687918931e+00
3.701707743093709535e+00
2.747523142896514781e+00
1.794445533649812852e+00
8.462235442035840327e-01
1.925148551959048049e-01
1.087629451401448177e+00
2.038068165028825707e+00
2.991557123819539310e+00
3.945885749397371356e+00
4.900563517648459211e+00
5.161924311961644030e+00
5.303886040139640379e+00
5.607255551859104514e+00
6.047791802208186240e+00
6.598076968866479319e+00
6.649177287222467925e+00
6.050712525358539651e+00
5.552933681996221615e+00
5.184921393042420057e+00
4.975553657989381762e+00
4.945022299046911485e+00
5.096542343258992247e+00
5.414852643818533373e+00
5.872895488606408421e+00
6.440928553967411929e+00
7.092574059054874702e+00
7.806922558153031488e+00
8.003169725388856293e+00
8.083855871345912547e+00
8.274812378334653218e+00
8.568670146943926369e+00
2.090805934220376372e+01
2.016498262663543173e+01
1.944040560815635033e+01
1.873647467327050720e+01
1.805560476244731660e+01
1.740050317543353486e+01
1.677418926564144641e+01
1.618000641815379126e+01
1.562162146955438402e+01
1.510300547960964579e+01
1.462838881356325338e+01
1.420218334183600817e+01
1.382886588770843339e+01
1.351282056087015526e+01
1.325814372427359977e+01
1.306842371030745653e+01
1.294651649296008245e+01
1.289434558692044241e+01
1.291275627872940213e+01
1.300144873072736296e+01
1.233608391876600763e+01
1.138431322841712401e+01
1.043316785102279809e+01
9.482835952020934656e+00
8.533589315175296619e+00
7.585835364978988693e+00
6.640213286938301707e+00
5.697784620192537730e+00
4.760446351819136446e+00
3.831935829212635092e+00
2.920684473876677067e+00
2.049840549595398187e+00
1.303103089439277440e+00
1.009500843438219775e+00
1.471356229658712600e+00
2.266157378239450182e+00
3.151322304753866987e+00
4.068289340182995595e+00
4.055538652038234382e+00
4.013576754426548376e+00
4.194572783597967813e+00
4.572124361063542253e+00
5.102787410944589652e+00
5.744283713830506954e+00
5.846055696975258620e+00
5.155235466424749724e+00
4.560789389267227101e+00
4.104803119251019261e+00
3.836962224316028625e+00
3.797289987506440756e+00
3.992593776476955014e+00
4.391635293386602079e+00
4.945338987045619916e+00
5.608079572116056788e+00
6.345785758953537581e+00
7.135243436782452875e+00
7.961071690634891063e+00
8.813052112736725618e+00
9.392113466472654437e+00
9.651996902255113753e+00
2.021826943848142477e+01
1.944890993574549398e+01
1.869665525851802457e+01
1.796365440777763567e+01
1.725236167181652291e+01
1.656557359879257163e+01
1.590646459661655499e+01
1.527861725563939110e+01
1.468604155529037847e+01
1.413317480184638875e+01
1.362485176227206018e+01
1.316623269211250680e+01
1.276267696435729526e+01
1.241955335586357201e+01
1.214198625097656503e+01
1.193455055702018086e+01
1.180094514066431977e+01
1.174369012593392902e+01
1.176390036023077634e+01
1.186117987157514619e+01
1.203365973208931727e+01
1.154230122930105118e+01
1.060540175210221214e+01
9.672074867303367185e+00
8.743464729443431338e+00
7.821251567873617638e+00
6.907997837810145647e+00
6.007790745052784764e+00
5.127506475199028912e+00
4.279457116228149616e+00
3.487239786924791751e+00
2.798675943877359185e+00
2.308460600846362176e+00
2.156397750907113497e+00
2.407440504854009955e+00
2.960767791439525620e+00
3.682550697778803617e+00
3.274495414747712108e+00
2.925685488147506064e+00
2.867239691248884448e+00
3.115542302208442749e+00
3.607804975335895836e+00
4.260284279942456287e+00
5.010778386411497642e+00
5.175915833894853435e+00
4.380720536798775377e+00
3.662711620229562204e+00
3.076416212517850468e+00
2.708754941561398066e+00
2.652264368847408349e+00
2.925029155427354866e+00
3.449814656182548234e+00
4.131680418074037853e+00
4.905556165058767348e+00
5.734310400875957114e+00
6.597293877305033583e+00
7.482672880979301944e+00
8.383354731469955468e+00
9.294891919045880968e+00
1.018220709106204325e+01
1.957188841557554326e+01
1.877611768026559957e+01
1.799581590881902571e+01
1.723308450301887973e+01
1.649036170080271191e+01
1.577047472054442423e+01
1.507669503664868849e+01
1.441279327693315970e+01
1.378308758667115796e+01
1.319247563654355382e+01
1.264643586519724217e+01
1.215097870474770048e+01
1.171252507501968942e+01
1.133769026636205801e+01
1.103296036159225579e+01
1.080426882989949711e+01
1.065651220696104140e+01
1.059307777541283890e+01
1.061547728411898106e+01
1.072317285399534903e+01
1.091363967746219110e+01
1.118264918588763734e+01
1.089711100325532378e+01
9.991136780875050860e+00
9.095225786734278728e+00
8.212672042972974040e+00
7.348289878949460174e+00
6.509322417446049336e+00
5.706989109049951381e+00
4.959103068759429966e+00
4.294207031275450781e+00
3.756628415674773791e+00
3.407173658419594187e+00
3.306045960224699876e+00
3.474993483897072633e+00
3.878885381257911824e+00
3.077314705214310830e+00
2.341653836680252176e+00
1.822308071572924515e+00
1.726921495789230931e+00
2.113692533609198065e+00
2.788749096806059757e+00
3.593123159139680389e+00
4.457346031590501134e+00
4.696037810664827283e+00
3.801828663455310675e+00
2.946021411290717928e+00
2.174441088306858560e+00
1.612872242722780181e+00
1.516090576843174720e+00
1.954409206139628541e+00
2.676735136308156182e+00
3.511996235903672492e+00
4.396286505835764302e+00
5.305144994092716004e+00
6.227824871745814228e+00
7.135559930125340067e+00
7.952985847831078203e+00
8.798153231076495828e+00
9.663786246363999410e+00
1.897335333174548566e+01
1.815141913724257705e+01
1.734309047760399380e+01
1.655036098097220432e+01
1.577558241847634868e+01
1.502153266219004379e+01
1.429149317998833091e+01
1.358933412972761623e+01
1.291960208026775980e+01
1.228760045089705244e+01
1.169944541107728853e+01
1.116207024777580692e+01
1.068314058456264526e+01
1.027083563108423370e+01
9.933454971871521266e+00
9.678836816691623213e+00
9.513628535681203147e+00
9.442524294960239928e+00
9.467644562746759362e+00
9.588233071330696689e+00
9.800766533508864953e+00
1.009944192495853876e+01
1.047689462887306711e+01
1.042811217331472839e+01
9.573244826600555868e+00
8.739159923983235601e+00
7.932415933980758282e+00
7.162257721687313783e+00
6.441820828101644913e+00
5.789696219149110590e+00
5.231492701301674764e+00
4.800089199443405619e+00
4.531843293915525095e+00
4.456316623165431423e+00
4.508173282374457358e+00
3.562254067132014423e+00
2.622888368559260996e+00
1.700968673498174155e+00
8.549310818238240461e-01
6.264036879796356372e-01
1.370298400443992204e+00
2.277480082825935170e+00
3.212471795014157916e+00
4.156548593220458443e+00
4.468150222522840664e+00
3.516535085635629887e+00
2.567402789145452058e+00
1.625109426912377364e+00
7.171399616312075231e-01
4.598742371837089560e-01
1.316269128558281265e+00
2.253337532178941949e+00
3.200996899172499077e+00
4.149995641539581115e+00
4.907597775626632242e+00
5.724525367641617457e+00
6.578714773328748322e+00
7.457372730739723288e+00
8.352781008360917525e+00
9.260081835926767369e+00
1.842732700598694962e+01
1.757994204617160960e+01
1.674410669837673993e+01
1.592164002290448721e+01
1.511472454633801199e+01
1.432598829005314123e+01
1.355860421356286061e+01
1.281640828709913471e+01
1.210403486592541711e+01
1.142706280020405174e+01
1.079215613520162975e+01
1.020716755530114206e+01
9.681150274952910806e+00
9.224198475396031327e+00
8.847020409838226129e+00
8.560167552348712405e+00
8.372928562122902818e+00
8.292054189937235975e+00
8.320646517910432749e+00
8.457595406871927679e+00
8.697784054131819431e+00
9.032980716267159593e+00
9.453084129072802710e+00
9.947342570732651268e+00
1.015971597388909231e+01
9.377994367802822140e+00
8.631222934265666780e+00
7.929282543153267859e+00
7.285143466319509820e+00
6.715459061001593177e+00
6.240652762369053974e+00
5.883739019221856381e+00
5.667036637573283464e+00
5.462462043627422048e+00
4.514566232566407322e+00
3.570414699334486741e+00
2.634036858882331966e+00
1.718189580154039664e+00
8.887839537258342970e-01
6.718888525325206196e-01
1.391642402242870835e+00
2.290335946592298111e+00
3.221543905795679397e+00
4.163506662073269027e+00
4.346545703130670901e+00
3.508492959409432288e+00
2.674509523398275856e+00
1.789607923934086742e+00
1.037377411118831638e+00
8.794130501381852705e-01
1.514708810747041889e+00
1.995943329653982801e+00
2.682978808094106160e+00
3.498064893347016202e+00
4.370130192443432371e+00
5.270969072646844111e+00
6.188027890002000930e+00
7.115037629734746183e+00
8.048560668830331721e+00
8.986567432741546568e+00
1.793860496121972403e+01
1.706703348844996881e+01
1.620482507344354062e+01
1.535355720162564097e+01
1.451515488831930512e+01
1.369198173413270503e+01
1.288695642684037601e+01
1.210370058785083813e+01
1.134672330635969750e+01
1.062164448743983769e+01
9.935450339663800534e+00
9.296755097364009401e+00
8.716006959786056996e+00
8.205518840037361983e+00
7.779135022748427275e+00
7.451307546273557847e+00
7.235445168859147458e+00
7.141707753735751396e+00
7.174883462340434725e+00
7.333250027457606457e+00
7.608994640119294495e+00
7.989973910418346037e+00
8.461985991075453128e+00
9.010736422729678452e+00
9.045719811081228912e+00
9.154113251136077878e+00
8.665267821963029249e+00
8.034781621095142157e+00
7.473372805991957080e+00
6.997686950042607101e+00
6.626211616116493452e+00
6.377183885242359018e+00
6.265221818522769937e+00
5.439324013325904872e+00
4.485934202633840684e+00
3.533329155437958224e+00
2.582377489409441562e+00
1.635964981520905193e+00
7.124175057815204104e-01
4.026727582498551006e-01
1.280703464883150344e+00
2.222994993675735387e+00
3.172800256917297723e+00
4.124932185308140653e+00
3.989440678472184754e+00
3.055021016345090157e+00
2.138693818121695234e+00
1.279925956707558266e+00
7.250869195119084010e-01
8.298601080691365706e-01
5.062495848767968321e-01
1.283464520288471578e+00
2.204913919492643259e+00
3.146328222596329383e+00
4.093957600439334321e+00
5.044300548106830817e+00
5.996066945281420146e+00
6.948671900290329440e+00
7.901812138751780346e+00
8.640617405492740488e+00
1.751198557441777837e+01
1.661811740069292398e+01
1.573138668131938545e+01
1.485307179590783910e+01
1.398475851070789666e+01
1.312843149368917040e+01
1.228659718943216284e+01
1.146244920187337257e+01
1.066009039263266089e+01
9.884828120617090264e+00
9.143557357114289630e+00
8.445233551026953833e+00
7.801398129821310867e+00
7.226629250409459360e+00
6.738623181953826702e+00
6.357391682030388402e+00
6.102977156305272821e+00
5.991556218016369506e+00
6.031059296090308663e+00
6.218610867931239738e+00
6.541489172008605912e+00
6.980942243117318036e+00
7.516551280340736163e+00
7.887836092398952559e+00
7.897357587103612353e+00
